drive_file_id	total_chars	total_parts	found
1oBjeqQaN5EylikfvjVy5n__Qt2eSvikJ	10656	5	true
1v5d6t_-1LqZv-uDBlHUucFkQSKF9T7Y4Q4CziqvJXsI	5413	4	true
1EbFGibB9SqK8q1YDvsSI18zUinH_Ns8nCGiXWiiPbW0	6149	5	true
1wPlhB9IJ2yS820kIvkgEVi1sqv1bOCJ-LnIs1ZcaMIM	5662	6	true
1N7dS0SsI7VfpauqJwRPjFaCN3Si4jb-8kY57rm7dK3k	7891	5	true
1Qz5R05SsH6HMEYS-YC0xJegnJoyreMZUPv2gPawZ8zE	7221	6	true
1WLy_WQSiSQkHSY4BpBTO9Tk24oC04kk2xQrnJo-i62U	4634	5	true
1m3HFIw38O0pg3zDDJ0AtRfJw572F4sv0Ayjo7etegy0	3229	5	true
1536coYj2hRGHTiJdDKyBlCya4AbjHlYS5ARziEl8rds	7182	5	true
1CizxD67BfP6OXVZsqOhRePZpiRLLF2-IF3Un_GCjxLM	10815	6	true
1xhtx-MS74NPH8TOCenQCxWvfmIjqEHm8Wn0sC7_BAU4	3894	5	true
1ZvLX3VamdggbWnsJzd-limQ3Qx9ShECu	5253	5	true
1jp9vExqPolLvdaGHTGcYfssBKh4g7mqi	2155	5	true
1tB1eh0FoG0xpZf-ykM1aGuXYeJxjkrN8	6649	5	true
1C1g9MMF6Bcr5CgXiLjoL54CnK8lRw-7p	3852	5	true
1b_qqvDd5mb5iSJosMaMJFUOn7fZcQ-Ok	3367	5	true
1-KNIqzJEOic29R9UJTy-tH0yzHD9DUrv	1836	5	true
1dCpgYAv5hq7sOXrhqZHEVjRw4qP_yNCk	3418	5	true
1sYpT2JQpJjE00mNVwj673y5TyzGZsLdC	6480	9	true
10Ej80MWDwv1ztVKV9lwKNR-2fL3ic3O2	10306	5	true
1Aw0HcBnNmqLryM-d4MfdySzTySp66NSL9a0z4YKtkpA	6346	5	true
14o1oU_Wml0JC5AQ6nSSOOur0JK_6iTB0	8187	5	true
10FuRmvbGz-3aYiJATNyt1WzUNwEaLI-k	6075	4	true
1Zv61t9zuJNfOOuqhqqCqlG7PCc6G_N9zZvb-74kLmnU	10168	6	true
1AAWAadK37h6gvYvuA_25K7hA0OiRFKpz	5949	4	true
1-_X1mpOlnXF0i52dsGhRdwPSWETXMWOZ	7200	5	true
1I8v2ePaKEhADve8o8lww54vVmBC6P1U95Gg5MsKeB_g	3870	6	true
10_mMFKB5oowSnL6EkZ-OtBtRE-mW_91B2Q0RVvcgeDs	13233	7	true
14Kg3u9Y2cFBigzBRptVbB84G2tZrbzCrYGTce8PXcVc	9196	6	true
1-55ySJd0MKG2YMBdgm5jjZfwIHzfQibPuQq4e40pE1k	4232	5	true
1aYbS3ULBtxx2L7kJd68KM7YO_k22LEKMNM1qkeuaUgY	1734	4	true
1tlo08-WICcmyIJR7JS-0KyHeJhA8YUz7lidq5aXeuwU	2198	5	true
1zE5H3Y5vXiUB8en5JE72XTt9SkxXKWW5uh-P0mFFdAc	3604	4	true
1gJDufXBmuSv88aaVNIilex3o8jWHPFi2zbfeKRFe6Bw	4404	5	true
1k1tX9IRunUM0VGqbzEjVhUkoCDDtn5QlZdDfh3lOMxw	2428	5	true
1KKaGjIxfWo9zkLBMTd4qQNNa6xG9isoI	15374	6	true
1XRvm1vWUvDkXklQc-ZnouvqXtwHRsqD9viTxmLG4PFQ	1917	5	true
1VjHdg_olJkzYig0rdpulxXAjT7bn2sSjaQr2VSf8qMQ	4576	5	true
1n27nxqcsKHMAlJTTZiiXXOGHsL8dTEeCNtUYdfFDtDE	4115	5	true
1VlR3VKuRN-HiZeoTqItnv2AR4iBnzv0tGm4tXxFzZ4M	4389	5	true
1Gsmx8W8GBV2JNc-emOBIe6DnvlmjnGU3UX_cLSJovAQ	5621	7	true
1i6ogHanzn5S9mNSp630fWOvX9z8M1WmbZLo0INWSwZw	5579	5	true
1upd4i3Wq7AMd5G4VNSMwAwvE4bGI1JB37b41bQJUNR4	4026	5	true
1w8Gp_tLZ2wv6GCn9k5mCg5HqsXpz4i8sYH_jOQ3BeAM	2664	5	true
1AXljKVK7rFYlSBxw-qbKhT7nlfYQjj2t	4488	4	true
1UpXkfdwU1f03tzac2YBlg8wr1L1lW3WY	5069	3	true
1UGzfF-YM6ZKMbKsY6p3kuZFVbEJYykxfyHprd_tfr7M	4572	4	true
1eYm_5jih5G3t1m-uG29ivcJ0Gj3tegEfjSN5Q1VfKek	2645	4	true
180wXvqtbKnEZqA0qPT8Y6Enb3EKbtraBqU8e6QTETJo	2239	3	true
1arOuD0P7ejmfAkO5eP7r2vWP8hocr8lXYAEhD5nMy0s	11353	6	true
1i3LHlRWEkhGODzhe9R9mfCOB8iTlRXMZqZymg8aaoP8	11051	7	true
14oSTvk4pJly6dcnckcg1n4OZUlH02ToZDbBWdi5SIh4	11105	7	true
1xxEII8ONtfmPx8bIUly-KpEKPURi-IDWj2dpwzNje-c	11674	10	true
1W2YbOt0uzE0Gl5t6WDuiSJKGzb__zVBLuw9PCRFvN-E	12727	7	true
1GNYHAxKjdkzvwXjITw9eX7CeWxxoakz6ohnzzNHvcVo	16152	3	true
1IOJBPOtHs4SsvFCHrub3lNVN6ByF6AHC73Mk8x4_UXQ	7365	2	true
1n5KNkq2s2LhQqJpTHLJxp7o1lTaN4DqqunE4asibykk	3254	5	true
1Ucv5xl4Vwv4IoPZn1fXzdzWaM_pE-ITsA8O1lNFxsFE	2324	5	true
1pXafuhkXT_DZWnzZbm5t7ql8owFso9mV2joyHe9xqo0	4171	5	true
1iU0F0_RixxCPDcDR9kLkvyZtQTEYEeD9h_d2Q_T3GJo	2363	5	true
1jRXtNkiAzeuCrvJMnZ_cio1QMJ4UfI4H0kTqusxzF8g	2452	5	true
1hVD9LbRnIJtGL-rQlbJw3kK_-6DuCejZVEmtFFLUSw4	3907	7	true
1-5-0DmC5Rptata9BKkDxOaWB1pVmC98Br_Fb_znr-5U	2871	7	true
1Ma0PINt7WTdAgMcsDoztEyMpd7z6jaIJrvhnWWzfzIw	4160	5	true
1ubZ7yiGsXeWgFS3CVZ25gU48ueI7jMm9eNV9ALA_GEY	5567	5	true
1yhq8nK8Jl46vjviwhG5UtWIvcT1E8YXUCx8wkev_USA	2630	4	true
1jV6rLi-vKrzqiq6XWWufqpmct8Xkc9MZ6Uo9-s1jqew	2467	5	true
11LWXtdenDtESM8FMnY7-rYxpyrJysSTQwoYTgy7wZbY	3154	5	true
13ZMF8hs7jp7EgSeDH0yHRNEpD9sM4iENRRh9q1piHA0	2582	5	true
1_rbfqontH59t_t7sC6sWOxgvaEFyd0iMPP3e-gBrum4	3032	5	true
1hX3_FX0m_tkDFIg3C7D7gZkK9SkFMawRVUk96E89HXA	2825	5	true
1O36tfIcguckTs7OCyXUVXNwwYwIExk3oOm7IhoRpM_M	2304	5	true
17PsNr2rOFZet6_LEXx0NHP8DmIYp7zFJ__l4vP3y14s	59518	11	true
1MxM1d61v9WveuSPuB1aJRMwqO7LveFbXkYQ9e5Uxnfk	3536	6	true
1onnwDyUjjX28_aT1xBpr3NW4RCEjbS-uoGcCZZ1vUQ8	9000	10	true
1N3c-d4LtsQx8-wMPnhwrZirmMZlT6HPHVFOF9z7-bd8	4437	6	true
1YruLzWjaN4cylSqKeeikdnzOYmvcE960XH-4-NCyfdg	3552	6	true
1ekZpp7Gyqi1gCMBPLQxLfQz_R5YJ69zJI2Q6kL9_3sc	3860	6	true
1TeaDLoyHofHfgdPa18JyyqYf8u6FXC77wa5FbUkgEk0	3557	6	true
1PPneh75bJldcvGQgkOwe9lZntxSomP9v7ka6DmSp39E	3552	6	true
1ynSeOCFQfWoKBMUWAEunBL0vG9V_vnWSnb2Ka0y4KW0	3552	6	true
1IMazCOPjWd-39h6sHXjbnFJCzavWq9djN7oTPEpVYus	3762	6	true
1cRermx8pQfJXaKKFPQNfPU_g3gk7YRTXhpKaoHEsoSs	3552	6	true
1OQNZs7IV3T85RCR-3aj2Hdc0K_P0NeHlj-ebPoTAl7w	0	0	false
1zYLhqhMIKyKJeXyZAsE2miKmJNhd0-7XdtL1I2svuQE	3552	6	true
1mpMdx3eASb2DdRqh3B-Pwo4Vql0qnRsx	3546	6	true
1BmTLIozrNSyuI80vnDlsKcO6KN_ZQ4r3tcW-pCmTCvc	3875	6	true
1WIa8M-KG-YBXVy15VHurx3uhz-sRLoYszIvEX1xNc9Y	3569	6	true
1v4nDxn0t6D27kAnez3OeUjG-pXivdA9H6MtTAcxdgvg	3552	6	true
1Gq0kY-eY0AIokmJlTP7s_DUMhV7f6Rb-MCaKUA9eutE	3552	6	true
1sO_C6hOvof4jES7WWmIgQJfbjXJyGuGV3CQhcJufL6c	3784	6	true
1mdkg7HxJAmmzgGnE59H5LiT5PjId4XjxlLzd4ozr7hU	3866	6	true
1u3BbJSN1WZUR68Ca_vecG8_s0qeKQdkjjxvcJ3BpsGE	2858	4	true
1FvBa1VmRQ4OVF2xVTAxM1uzTaTaBRqxaFGxKVBRgxLw	3940	6	true
1gYIVVJGqZUuPIVtCpbdfiJZjOzBI8vFqq_0ghi2dt7M	3552	6	true
1RtYVSjKsOQesMEmukgmxDppjJLojgWX2wlF-pULcOuk	3535	6	true
1P3l-DPyB9lvVqub0fzBT7_avlepSXFQB8luXZYFFcHk	3866	6	true
10H21npujwWUjI85fIjqLWbkpa8opEadU8v5lIZ60vpM	3535	6	true
1j0h2YnTBPDddpymKcfUpSFgUqu-POZOsA1YrwU68b-c	3872	6	true
1R2iq3IhCztNibiqGijE0A56nyw_SBH7py9nfmWHaZcU	3552	6	true
1lFT4a_HMcW_J0ix_DEU1gHAgg7eYPYUCVltcGcS0OIM	3968	6	true
18Vfy1eyO39chQ0gDzo-RB87G6k008eCyiAwHDlcHuWA	3866	6	true
1W40PeGJL7wDJM5h2klX6C5IxF_xzeq94ZegFBurQ0WA	3552	6	true
1UYkbXK0xBLAacIt9PgUi9jsZj9-rVSyxoXNaDQAMp3Y	3552	6	true
1dTrUrDhabquAQswMUPJEqAuUi7kGVOfaU7fQJh_fEwk	3552	6	true
14LkihiIYPgXG346S5zcckfHB__ys2BXxXOvGKxW39Mg	3552	6	true
1zaoSTB7b9BZfAjhrvQDeAK7d6e2jtWlQDAv0H-jb2yE	3552	6	true
1sVzuiX--BS54czEWp-UUuxpjeuzWxUuV	3552	6	true
1c1FV5BNpjkBHDcjbbE09BFpK8gL_7uzC	3552	6	true
14-eHl48ofnHzUltLAewE3AbfwZbJGrvG	3552	6	true
1DUGIOXoE50hm26KU1j_golzm945LmH9p	3552	6	true
14cqe9wSa3lOxtyk1yNYIbFnKWgx8KL37	3552	6	true
1qib9n6DDA3rhbIbT6FmWYIOv9rG4Y_Vb	3550	6	true
1dOveQtatKkIZCjTpKklQtZUT7t-ZiCiHj4R7qm6-Xak	3547	6	true
